id,date,store_nbr,family,sales,onpromotion
2956291,2017-07-21,8,LADIESWEAR,21.0,0
2956292,2017-07-21,8,LAWN AND GARDEN,34.0,0
2956293,2017-07-21,8,LINGERIE,22.0,0
2956294,2017-07-21,8,"LIQUOR,WINE,BEER",204.0,5
2956295,2017-07-21,8,MAGAZINES,24.0,0
2956296,2017-07-21,8,MEATS,948.18,51
2956297,2017-07-21,8,PERSONAL CARE,360.0,6
2956298,2017-07-21,8,PET SUPPLIES,37.0,0
2956299,2017-07-21,8,PLAYERS AND ELECTRONICS,22.0,0
2956300,2017-07-21,8,POULTRY,977.576,43
2956301,2017-07-21,8,PREPARED FOODS,131.495,0
2956302,2017-07-21,8,PRODUCE,4058.012,9
2956303,2017-07-21,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956304,2017-07-21,8,SEAFOOD,64.78,6
2956305,2017-07-21,9,AUTOMOTIVE,0.0,0
2956306,2017-07-21,9,BABY CARE,0.0,0
2956307,2017-07-21,9,BEAUTY,3.0,1
2956308,2017-07-21,9,BEVERAGES,2811.0,26
2956309,2017-07-21,9,BOOKS,0.0,0
2956310,2017-07-21,9,BREAD/BAKERY,492.0,12
2956311,2017-07-21,9,CELEBRATION,14.0,0
2956312,2017-07-21,9,CLEANING,1390.0,14
2956313,2017-07-21,9,DAIRY,669.0,13
2956314,2017-07-21,9,DELI,613.028,61
2956315,2017-07-21,9,EGGS,209.0,2
2956316,2017-07-21,9,FROZEN FOODS,85.149,0
2956317,2017-07-21,9,GROCERY I,5320.078,54
2956318,2017-07-21,9,GROCERY II,17.0,0
2956319,2017-07-21,9,HARDWARE,1.0,0
2956320,2017-07-21,9,HOME AND KITCHEN I,42.0,7
2956321,2017-07-21,9,HOME AND KITCHEN II,20.0,0
2956322,2017-07-21,9,HOME APPLIANCES,0.0,0
2956323,2017-07-21,9,HOME CARE,333.0,9
2956324,2017-07-21,9,LADIESWEAR,9.0,0
2956325,2017-07-21,9,LAWN AND GARDEN,1.0,0
2956326,2017-07-21,9,LINGERIE,3.0,0
2956327,2017-07-21,9,"LIQUOR,WINE,BEER",67.0,2
2956328,2017-07-21,9,MAGAZINES,5.0,0
2956329,2017-07-21,9,MEATS,312.288,0
2956330,2017-07-21,9,PERSONAL CARE,304.0,7
2956331,2017-07-21,9,PET SUPPLIES,8.0,0
2956332,2017-07-21,9,PLAYERS AND ELECTRONICS,8.0,0
2956333,2017-07-21,9,POULTRY,474.56198,21
2956334,2017-07-21,9,PREPARED FOODS,118.154,2
2956335,2017-07-21,9,PRODUCE,1241.864,15
2956336,2017-07-21,9,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956337,2017-07-21,9,SEAFOOD,17.484,1
2956338,2017-07-22,1,AUTOMOTIVE,8.0,0
2956339,2017-07-22,1,BABY CARE,0.0,0
2956340,2017-07-22,1,BEAUTY,2.0,1
2956341,2017-07-22,1,BEVERAGES,2258.0,22
2956342,2017-07-22,1,BOOKS,0.0,0
2956343,2017-07-22,1,BREAD/BAKERY,383.414,0
2956344,2017-07-22,1,CELEBRATION,26.0,0
2956345,2017-07-22,1,CLEANING,732.0,15
2956346,2017-07-22,1,DAIRY,691.0,19
2956347,2017-07-22,1,DELI,143.608,11
2956348,2017-07-22,1,EGGS,164.0,0
2956349,2017-07-22,1,FROZEN FOODS,181.0,1
2956350,2017-07-22,1,GROCERY I,2576.0,65
2956351,2017-07-22,1,GROCERY II,12.0,0
2956352,2017-07-22,1,HARDWARE,2.0,0
2956353,2017-07-22,1,HOME AND KITCHEN I,15.0,1
2956354,2017-07-22,1,HOME AND KITCHEN II,22.0,2
2956355,2017-07-22,1,HOME APPLIANCES,0.0,0
2956356,2017-07-22,1,HOME CARE,189.0,6
2956357,2017-07-22,1,LADIESWEAR,18.0,0
2956358,2017-07-22,1,LAWN AND GARDEN,21.0,0
2956359,2017-07-22,1,LINGERIE,4.0,0
2956360,2017-07-22,1,"LIQUOR,WINE,BEER",128.0,5
2956361,2017-07-22,1,MAGAZINES,13.0,0
2956362,2017-07-22,1,MEATS,470.419,0
2956363,2017-07-22,1,PERSONAL CARE,160.0,5
2956364,2017-07-22,1,PET SUPPLIES,5.0,0
2956365,2017-07-22,1,PLAYERS AND ELECTRONICS,11.0,0
2956366,2017-07-22,1,POULTRY,262.48,0
2956367,2017-07-22,1,PREPARED FOODS,72.369,0
2956368,2017-07-22,1,PRODUCE,2510.037,10
2956369,2017-07-22,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956370,2017-07-22,1,SEAFOOD,40.197,0
2956371,2017-07-22,10,AUTOMOTIVE,1.0,0
2956372,2017-07-22,10,BABY CARE,0.0,0
2956373,2017-07-22,10,BEAUTY,3.0,0
2956374,2017-07-22,10,BEVERAGES,1267.0,17
2956375,2017-07-22,10,BOOKS,0.0,0
2956376,2017-07-22,10,BREAD/BAKERY,94.0,8
2956377,2017-07-22,10,CELEBRATION,11.0,0
2956378,2017-07-22,10,CLEANING,764.0,13
2956379,2017-07-22,10,DAIRY,331.0,13
2956380,2017-07-22,10,DELI,227.0,6
2956381,2017-07-22,10,EGGS,59.0,2
2956382,2017-07-22,10,FROZEN FOODS,48.0,12
2956383,2017-07-22,10,GROCERY I,2557.0,50
2956384,2017-07-22,10,GROCERY II,10.0,0
2956385,2017-07-22,10,HARDWARE,0.0,0
2956386,2017-07-22,10,HOME AND KITCHEN I,11.0,1
2956387,2017-07-22,10,HOME AND KITCHEN II,10.0,0
2956388,2017-07-22,10,HOME APPLIANCES,0.0,0
2956389,2017-07-22,10,HOME CARE,192.0,8
2956390,2017-07-22,10,LADIESWEAR,7.0,0
2956391,2017-07-22,10,LAWN AND GARDEN,0.0,0
2956392,2017-07-22,10,LINGERIE,4.0,0
2956393,2017-07-22,10,"LIQUOR,WINE,BEER",34.0,0
2956394,2017-07-22,10,MAGAZINES,0.0,0
2956395,2017-07-22,10,MEATS,160.363,0
2956396,2017-07-22,10,PERSONAL CARE,186.0,4
2956397,2017-07-22,10,PET SUPPLIES,2.0,0
2956398,2017-07-22,10,PLAYERS AND ELECTRONICS,9.0,0
2956399,2017-07-22,10,POULTRY,137.622,0
2956400,2017-07-22,10,PREPARED FOODS,22.0,0
2956401,2017-07-22,10,PRODUCE,267.967,14
2956402,2017-07-22,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956403,2017-07-22,10,SEAFOOD,2.0,2
2956404,2017-07-22,11,AUTOMOTIVE,17.0,0
2956405,2017-07-22,11,BABY CARE,0.0,0
2956406,2017-07-22,11,BEAUTY,4.0,1
2956407,2017-07-22,11,BEVERAGES,3895.0,20
2956408,2017-07-22,11,BOOKS,0.0,0
2956409,2017-07-22,11,BREAD/BAKERY,641.0,14
2956410,2017-07-22,11,CELEBRATION,16.0,0
2956411,2017-07-22,11,CLEANING,1578.0,18
2956412,2017-07-22,11,DAIRY,646.0,15
2956413,2017-07-22,11,DELI,366.086,13
2956414,2017-07-22,11,EGGS,179.0,3
2956415,2017-07-22,11,FROZEN FOODS,124.0,19
2956416,2017-07-22,11,GROCERY I,5738.016,58
2956417,2017-07-22,11,GROCERY II,62.0,0
2956418,2017-07-22,11,HARDWARE,1.0,0
2956419,2017-07-22,11,HOME AND KITCHEN I,46.0,4
2956420,2017-07-22,11,HOME AND KITCHEN II,21.0,0
2956421,2017-07-22,11,HOME APPLIANCES,0.0,0
2956422,2017-07-22,11,HOME CARE,341.0,6
2956423,2017-07-22,11,LADIESWEAR,14.0,0
2956424,2017-07-22,11,LAWN AND GARDEN,3.0,0
2956425,2017-07-22,11,LINGERIE,15.0,0
2956426,2017-07-22,11,"LIQUOR,WINE,BEER",85.0,1
2956427,2017-07-22,11,MAGAZINES,3.0,0
2956428,2017-07-22,11,MEATS,373.281,0
2956429,2017-07-22,11,PERSONAL CARE,294.0,8
2956430,2017-07-22,11,PET SUPPLIES,7.0,0
2956431,2017-07-22,11,PLAYERS AND ELECTRONICS,9.0,0
2956432,2017-07-22,11,POULTRY,287.547,0
2956433,2017-07-22,11,PREPARED FOODS,125.03,1
2956434,2017-07-22,11,PRODUCE,1240.505,18
2956435,2017-07-22,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956436,2017-07-22,11,SEAFOOD,8.0,2
2956437,2017-07-22,12,AUTOMOTIVE,8.0,0
2956438,2017-07-22,12,BABY CARE,0.0,0
2956439,2017-07-22,12,BEAUTY,0.0,0
2956440,2017-07-22,12,BEVERAGES,2028.0,18
2956441,2017-07-22,12,BOOKS,0.0,0
2956442,2017-07-22,12,BREAD/BAKERY,177.0,11
2956443,2017-07-22,12,CELEBRATION,11.0,0
2956444,2017-07-22,12,CLEANING,801.0,9
2956445,2017-07-22,12,DAIRY,488.0,18
2956446,2017-07-22,12,DELI,188.0,10
2956447,2017-07-22,12,EGGS,55.0,2
2956448,2017-07-22,12,FROZEN FOODS,53.0,12
2956449,2017-07-22,12,GROCERY I,3075.0,53
2956450,2017-07-22,12,GROCERY II,7.0,0
2956451,2017-07-22,12,HARDWARE,0.0,0
2956452,2017-07-22,12,HOME AND KITCHEN I,36.0,7
2956453,2017-07-22,12,HOME AND KITCHEN II,20.0,0
2956454,2017-07-22,12,HOME APPLIANCES,0.0,0
2956455,2017-07-22,12,HOME CARE,193.0,8
2956456,2017-07-22,12,LADIESWEAR,9.0,0
2956457,2017-07-22,12,LAWN AND GARDEN,0.0,0
2956458,2017-07-22,12,LINGERIE,0.0,0
2956459,2017-07-22,12,"LIQUOR,WINE,BEER",67.0,0
2956460,2017-07-22,12,MAGAZINES,3.0,0
2956461,2017-07-22,12,MEATS,118.359,0
2956462,2017-07-22,12,PERSONAL CARE,149.0,5
2956463,2017-07-22,12,PET SUPPLIES,1.0,0
2956464,2017-07-22,12,PLAYERS AND ELECTRONICS,4.0,0
2956465,2017-07-22,12,POULTRY,198.189,0
2956466,2017-07-22,12,PREPARED FOODS,28.0,0
2956467,2017-07-22,12,PRODUCE,441.02798,13
2956468,2017-07-22,12,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956469,2017-07-22,12,SEAFOOD,8.0,2
2956470,2017-07-22,13,AUTOMOTIVE,3.0,0
2956471,2017-07-22,13,BABY CARE,0.0,0
2956472,2017-07-22,13,BEAUTY,1.0,0
2956473,2017-07-22,13,BEVERAGES,1711.0,15
2956474,2017-07-22,13,BOOKS,0.0,0
2956475,2017-07-22,13,BREAD/BAKERY,128.0,9
2956476,2017-07-22,13,CELEBRATION,14.0,0
2956477,2017-07-22,13,CLEANING,824.0,15
2956478,2017-07-22,13,DAIRY,415.0,15
2956479,2017-07-22,13,DELI,221.0,7
2956480,2017-07-22,13,EGGS,61.0,2
2956481,2017-07-22,13,FROZEN FOODS,48.0,13
2956482,2017-07-22,13,GROCERY I,3088.0,48
2956483,2017-07-22,13,GROCERY II,29.0,0
2956484,2017-07-22,13,HARDWARE,0.0,0
2956485,2017-07-22,13,HOME AND KITCHEN I,30.0,3
2956486,2017-07-22,13,HOME AND KITCHEN II,17.0,0
2956487,2017-07-22,13,HOME APPLIANCES,0.0,0
2956488,2017-07-22,13,HOME CARE,149.0,8
2956489,2017-07-22,13,LADIESWEAR,1.0,0
2956490,2017-07-22,13,LAWN AND GARDEN,0.0,0
2956491,2017-07-22,13,LINGERIE,3.0,0
2956492,2017-07-22,13,"LIQUOR,WINE,BEER",79.0,0
2956493,2017-07-22,13,MAGAZINES,0.0,0
2956494,2017-07-22,13,MEATS,141.46,0
2956495,2017-07-22,13,PERSONAL CARE,221.0,4
2956496,2017-07-22,13,PET SUPPLIES,0.0,0
2956497,2017-07-22,13,PLAYERS AND ELECTRONICS,2.0,0
2956498,2017-07-22,13,POULTRY,171.034,0
2956499,2017-07-22,13,PREPARED FOODS,24.0,0
2956500,2017-07-22,13,PRODUCE,269.207,12
2956501,2017-07-22,13,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956502,2017-07-22,13,SEAFOOD,3.0,2
2956503,2017-07-22,14,AUTOMOTIVE,3.0,0
2956504,2017-07-22,14,BABY CARE,0.0,0
2956505,2017-07-22,14,BEAUTY,6.0,0
2956506,2017-07-22,14,BEVERAGES,1329.0,11
2956507,2017-07-22,14,BOOKS,0.0,0
2956508,2017-07-22,14,BREAD/BAKERY,212.0,8
2956509,2017-07-22,14,CELEBRATION,3.0,0
2956510,2017-07-22,14,CLEANING,1270.0,11
2956511,2017-07-22,14,DAIRY,440.0,17
2956512,2017-07-22,14,DELI,295.0,10
2956513,2017-07-22,14,EGGS,44.0,2
2956514,2017-07-22,14,FROZEN FOODS,91.0,15
2956515,2017-07-22,14,GROCERY I,3371.0,47
2956516,2017-07-22,14,GROCERY II,10.0,0
2956517,2017-07-22,14,HARDWARE,0.0,0
2956518,2017-07-22,14,HOME AND KITCHEN I,20.0,4
2956519,2017-07-22,14,HOME AND KITCHEN II,18.0,0
2956520,2017-07-22,14,HOME APPLIANCES,0.0,0
2956521,2017-07-22,14,HOME CARE,274.0,7
2956522,2017-07-22,14,LADIESWEAR,1.0,0
2956523,2017-07-22,14,LAWN AND GARDEN,0.0,0
2956524,2017-07-22,14,LINGERIE,6.0,0
2956525,2017-07-22,14,"LIQUOR,WINE,BEER",23.0,0
2956526,2017-07-22,14,MAGAZINES,4.0,0
2956527,2017-07-22,14,MEATS,253.958,0
2956528,2017-07-22,14,PERSONAL CARE,276.0,6
2956529,2017-07-22,14,PET SUPPLIES,2.0,0
2956530,2017-07-22,14,PLAYERS AND ELECTRONICS,4.0,0
2956531,2017-07-22,14,POULTRY,230.07,0
2956532,2017-07-22,14,PREPARED FOODS,79.0,0
2956533,2017-07-22,14,PRODUCE,546.781,13
2956534,2017-07-22,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956535,2017-07-22,14,SEAFOOD,14.0,1
2956536,2017-07-22,15,AUTOMOTIVE,5.0,0
2956537,2017-07-22,15,BABY CARE,1.0,0
2956538,2017-07-22,15,BEAUTY,6.0,0
2956539,2017-07-22,15,BEVERAGES,1712.0,17
2956540,2017-07-22,15,BOOKS,0.0,0
2956541,2017-07-22,15,BREAD/BAKERY,150.0,10
2956542,2017-07-22,15,CELEBRATION,1.0,0
2956543,2017-07-22,15,CLEANING,927.0,15
2956544,2017-07-22,15,DAIRY,369.0,14
2956545,2017-07-22,15,DELI,274.0,7
2956546,2017-07-22,15,EGGS,57.0,3
2956547,2017-07-22,15,FROZEN FOODS,104.0,16
2956548,2017-07-22,15,GROCERY I,2677.0,54
2956549,2017-07-22,15,GROCERY II,6.0,0
2956550,2017-07-22,15,HARDWARE,0.0,0
2956551,2017-07-22,15,HOME AND KITCHEN I,36.0,5
2956552,2017-07-22,15,HOME AND KITCHEN II,21.0,0
2956553,2017-07-22,15,HOME APPLIANCES,0.0,0
2956554,2017-07-22,15,HOME CARE,217.0,7
2956555,2017-07-22,15,LADIESWEAR,11.0,0
2956556,2017-07-22,15,LAWN AND GARDEN,0.0,0
2956557,2017-07-22,15,LINGERIE,6.0,0
2956558,2017-07-22,15,"LIQUOR,WINE,BEER",32.0,1
2956559,2017-07-22,15,MAGAZINES,5.0,0
2956560,2017-07-22,15,MEATS,123.026,0
2956561,2017-07-22,15,PERSONAL CARE,196.0,5
2956562,2017-07-22,15,PET SUPPLIES,1.0,0
2956563,2017-07-22,15,PLAYERS AND ELECTRONICS,8.0,0
2956564,2017-07-22,15,POULTRY,95.092,0
2956565,2017-07-22,15,PREPARED FOODS,35.0,0
2956566,2017-07-22,15,PRODUCE,643.327,14
2956567,2017-07-22,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956568,2017-07-22,15,SEAFOOD,3.0,1
2956569,2017-07-22,16,AUTOMOTIVE,6.0,0
2956570,2017-07-22,16,BABY CARE,0.0,0
2956571,2017-07-22,16,BEAUTY,1.0,0
2956572,2017-07-22,16,BEVERAGES,1180.0,17
2956573,2017-07-22,16,BOOKS,0.0,0
2956574,2017-07-22,16,BREAD/BAKERY,142.0,8
2956575,2017-07-22,16,CELEBRATION,5.0,0
2956576,2017-07-22,16,CLEANING,750.0,13
2956577,2017-07-22,16,DAIRY,283.0,12
2956578,2017-07-22,16,DELI,172.0,9
2956579,2017-07-22,16,EGGS,174.0,2
2956580,2017-07-22,16,FROZEN FOODS,57.0,11
2956581,2017-07-22,16,GROCERY I,2157.0,54
2956582,2017-07-22,16,GROCERY II,2.0,0
2956583,2017-07-22,16,HARDWARE,1.0,0
2956584,2017-07-22,16,HOME AND KITCHEN I,9.0,3
2956585,2017-07-22,16,HOME AND KITCHEN II,21.0,0
2956586,2017-07-22,16,HOME APPLIANCES,1.0,0
2956587,2017-07-22,16,HOME CARE,153.0,7
2956588,2017-07-22,16,LADIESWEAR,0.0,0
2956589,2017-07-22,16,LAWN AND GARDEN,0.0,0
2956590,2017-07-22,16,LINGERIE,4.0,0
2956591,2017-07-22,16,"LIQUOR,WINE,BEER",80.0,1
2956592,2017-07-22,16,MAGAZINES,3.0,0
2956593,2017-07-22,16,MEATS,75.467,0
2956594,2017-07-22,16,PERSONAL CARE,171.0,6
2956595,2017-07-22,16,PET SUPPLIES,0.0,0
2956596,2017-07-22,16,PLAYERS AND ELECTRONICS,1.0,0
2956597,2017-07-22,16,POULTRY,69.245,0
2956598,2017-07-22,16,PREPARED FOODS,29.0,0
2956599,2017-07-22,16,PRODUCE,565.605,15
2956600,2017-07-22,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956601,2017-07-22,16,SEAFOOD,1.0,1
2956602,2017-07-22,17,AUTOMOTIVE,6.0,0
2956603,2017-07-22,17,BABY CARE,0.0,0
2956604,2017-07-22,17,BEAUTY,5.0,0
2956605,2017-07-22,17,BEVERAGES,3662.0,15
2956606,2017-07-22,17,BOOKS,0.0,0
2956607,2017-07-22,17,BREAD/BAKERY,357.0,10
2956608,2017-07-22,17,CELEBRATION,12.0,0
2956609,2017-07-22,17,CLEANING,1121.0,11
2956610,2017-07-22,17,DAIRY,736.0,18
2956611,2017-07-22,17,DELI,691.0,13
2956612,2017-07-22,17,EGGS,144.0,2
2956613,2017-07-22,17,FROZEN FOODS,162.964,22
2956614,2017-07-22,17,GROCERY I,4813.0,59
2956615,2017-07-22,17,GROCERY II,18.0,0
2956616,2017-07-22,17,HARDWARE,2.0,0
2956617,2017-07-22,17,HOME AND KITCHEN I,14.0,4
2956618,2017-07-22,17,HOME AND KITCHEN II,20.0,0
2956619,2017-07-22,17,HOME APPLIANCES,0.0,0
2956620,2017-07-22,17,HOME CARE,332.0,11
2956621,2017-07-22,17,LADIESWEAR,0.0,0
2956622,2017-07-22,17,LAWN AND GARDEN,0.0,0
2956623,2017-07-22,17,LINGERIE,6.0,0
2956624,2017-07-22,17,"LIQUOR,WINE,BEER",57.0,0
2956625,2017-07-22,17,MAGAZINES,8.0,0
2956626,2017-07-22,17,MEATS,227.566,0
2956627,2017-07-22,17,PERSONAL CARE,274.0,7
2956628,2017-07-22,17,PET SUPPLIES,2.0,0
2956629,2017-07-22,17,PLAYERS AND ELECTRONICS,10.0,0
2956630,2017-07-22,17,POULTRY,479.858,0
2956631,2017-07-22,17,PREPARED FOODS,61.0,0
2956632,2017-07-22,17,PRODUCE,1404.852,15
2956633,2017-07-22,17,SCHOOL AND OFFICE SUPPLIES,1.0,0
2956634,2017-07-22,17,SEAFOOD,27.0,2
2956635,2017-07-22,18,AUTOMOTIVE,5.0,0
2956636,2017-07-22,18,BABY CARE,0.0,0
2956637,2017-07-22,18,BEAUTY,1.0,0
2956638,2017-07-22,18,BEVERAGES,2779.0,16
2956639,2017-07-22,18,BOOKS,0.0,0
2956640,2017-07-22,18,BREAD/BAKERY,673.0,12
2956641,2017-07-22,18,CELEBRATION,21.0,0
2956642,2017-07-22,18,CLEANING,637.0,11
2956643,2017-07-22,18,DAIRY,731.0,19
2956644,2017-07-22,18,DELI,352.264,13
2956645,2017-07-22,18,EGGS,211.0,2
2956646,2017-07-22,18,FROZEN FOODS,134.0,22
2956647,2017-07-22,18,GROCERY I,2933.633,63
2956648,2017-07-22,18,GROCERY II,9.0,0
2956649,2017-07-22,18,HARDWARE,0.0,0
2956650,2017-07-22,18,HOME AND KITCHEN I,23.0,5
2956651,2017-07-22,18,HOME AND KITCHEN II,26.0,0
2956652,2017-07-22,18,HOME APPLIANCES,0.0,0
2956653,2017-07-22,18,HOME CARE,234.0,9
2956654,2017-07-22,18,LADIESWEAR,8.0,0
2956655,2017-07-22,18,LAWN AND GARDEN,5.0,0
2956656,2017-07-22,18,LINGERIE,7.0,0
2956657,2017-07-22,18,"LIQUOR,WINE,BEER",90.0,2
2956658,2017-07-22,18,MAGAZINES,0.0,0
2956659,2017-07-22,18,MEATS,110.083,0
2956660,2017-07-22,18,PERSONAL CARE,167.0,6
2956661,2017-07-22,18,PET SUPPLIES,5.0,0
2956662,2017-07-22,18,PLAYERS AND ELECTRONICS,6.0,0
2956663,2017-07-22,18,POULTRY,248.197,0
2956664,2017-07-22,18,PREPARED FOODS,58.895,0
2956665,2017-07-22,18,PRODUCE,2244.866,16
2956666,2017-07-22,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956667,2017-07-22,18,SEAFOOD,27.733,4
2956668,2017-07-22,19,AUTOMOTIVE,11.0,0
2956669,2017-07-22,19,BABY CARE,2.0,0
2956670,2017-07-22,19,BEAUTY,3.0,0
2956671,2017-07-22,19,BEVERAGES,3378.0,18
2956672,2017-07-22,19,BOOKS,0.0,0
2956673,2017-07-22,19,BREAD/BAKERY,217.0,10
2956674,2017-07-22,19,CELEBRATION,9.0,0
2956675,2017-07-22,19,CLEANING,1462.0,15
2956676,2017-07-22,19,DAIRY,499.0,16
2956677,2017-07-22,19,DELI,390.0,11
2956678,2017-07-22,19,EGGS,51.0,2
2956679,2017-07-22,19,FROZEN FOODS,51.0,12
2956680,2017-07-22,19,GROCERY I,4651.0,48
2956681,2017-07-22,19,GROCERY II,70.0,0
2956682,2017-07-22,19,HARDWARE,3.0,0
2956683,2017-07-22,19,HOME AND KITCHEN I,23.0,5
2956684,2017-07-22,19,HOME AND KITCHEN II,18.0,0
2956685,2017-07-22,19,HOME APPLIANCES,0.0,0
2956686,2017-07-22,19,HOME CARE,277.0,5
2956687,2017-07-22,19,LADIESWEAR,10.0,0
2956688,2017-07-22,19,LAWN AND GARDEN,0.0,0
2956689,2017-07-22,19,LINGERIE,2.0,0
2956690,2017-07-22,19,"LIQUOR,WINE,BEER",62.0,0
2956691,2017-07-22,19,MAGAZINES,6.0,0
2956692,2017-07-22,19,MEATS,247.108,0
2956693,2017-07-22,19,PERSONAL CARE,272.0,5
2956694,2017-07-22,19,PET SUPPLIES,1.0,0
2956695,2017-07-22,19,PLAYERS AND ELECTRONICS,8.0,0
2956696,2017-07-22,19,POULTRY,353.788,0
2956697,2017-07-22,19,PREPARED FOODS,30.0,0
2956698,2017-07-22,19,PRODUCE,625.401,12
2956699,2017-07-22,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956700,2017-07-22,19,SEAFOOD,5.0,1
2956701,2017-07-22,2,AUTOMOTIVE,9.0,0
2956702,2017-07-22,2,BABY CARE,0.0,0
2956703,2017-07-22,2,BEAUTY,6.0,1
2956704,2017-07-22,2,BEVERAGES,4085.0,33
2956705,2017-07-22,2,BOOKS,0.0,0
2956706,2017-07-22,2,BREAD/BAKERY,779.0,0
2956707,2017-07-22,2,CELEBRATION,13.0,0
2956708,2017-07-22,2,CLEANING,1012.0,14
2956709,2017-07-22,2,DAIRY,969.0,20
2956710,2017-07-22,2,DELI,237.726,15
2956711,2017-07-22,2,EGGS,213.0,0
2956712,2017-07-22,2,FROZEN FOODS,188.589,1
2956713,2017-07-22,2,GROCERY I,4401.0,78
2956714,2017-07-22,2,GROCERY II,93.0,1
2956715,2017-07-22,2,HARDWARE,3.0,0
2956716,2017-07-22,2,HOME AND KITCHEN I,12.0,5
2956717,2017-07-22,2,HOME AND KITCHEN II,20.0,1
2956718,2017-07-22,2,HOME APPLIANCES,0.0,0
2956719,2017-07-22,2,HOME CARE,347.0,12
2956720,2017-07-22,2,LADIESWEAR,26.0,0
2956721,2017-07-22,2,LAWN AND GARDEN,17.0,0
2956722,2017-07-22,2,LINGERIE,3.0,0
2956723,2017-07-22,2,"LIQUOR,WINE,BEER",182.0,4
2956724,2017-07-22,2,MAGAZINES,18.0,0
2956725,2017-07-22,2,MEATS,517.963,0
2956726,2017-07-22,2,PERSONAL CARE,325.0,7
2956727,2017-07-22,2,PET SUPPLIES,10.0,0
2956728,2017-07-22,2,PLAYERS AND ELECTRONICS,8.0,0
2956729,2017-07-22,2,POULTRY,560.088,0
2956730,2017-07-22,2,PREPARED FOODS,110.247,0
2956731,2017-07-22,2,PRODUCE,2679.192,9
2956732,2017-07-22,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956733,2017-07-22,2,SEAFOOD,37.536,0
2956734,2017-07-22,20,AUTOMOTIVE,9.0,0
2956735,2017-07-22,20,BABY CARE,0.0,0
2956736,2017-07-22,20,BEAUTY,3.0,0
2956737,2017-07-22,20,BEVERAGES,3840.0,21
2956738,2017-07-22,20,BOOKS,0.0,0
2956739,2017-07-22,20,BREAD/BAKERY,513.0,12
2956740,2017-07-22,20,CELEBRATION,10.0,0
2956741,2017-07-22,20,CLEANING,1653.0,18
2956742,2017-07-22,20,DAIRY,820.0,18
2956743,2017-07-22,20,DELI,789.6,15
2956744,2017-07-22,20,EGGS,116.0,2
2956745,2017-07-22,20,FROZEN FOODS,164.739,24
2956746,2017-07-22,20,GROCERY I,6350.375,70
2956747,2017-07-22,20,GROCERY II,14.0,0
2956748,2017-07-22,20,HARDWARE,1.0,0
2956749,2017-07-22,20,HOME AND KITCHEN I,31.0,4
2956750,2017-07-22,20,HOME AND KITCHEN II,10.0,0
2956751,2017-07-22,20,HOME APPLIANCES,0.0,0
2956752,2017-07-22,20,HOME CARE,364.0,9
2956753,2017-07-22,20,LADIESWEAR,8.0,0
2956754,2017-07-22,20,LAWN AND GARDEN,4.0,0
2956755,2017-07-22,20,LINGERIE,2.0,0
2956756,2017-07-22,20,"LIQUOR,WINE,BEER",138.0,2
2956757,2017-07-22,20,MAGAZINES,1.0,0
2956758,2017-07-22,20,MEATS,256.105,0
2956759,2017-07-22,20,PERSONAL CARE,372.0,7
2956760,2017-07-22,20,PET SUPPLIES,6.0,0
2956761,2017-07-22,20,PLAYERS AND ELECTRONICS,8.0,0
2956762,2017-07-22,20,POULTRY,362.032,0
2956763,2017-07-22,20,PREPARED FOODS,83.432,0
2956764,2017-07-22,20,PRODUCE,1307.859,15
2956765,2017-07-22,20,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956766,2017-07-22,20,SEAFOOD,28.332,4
2956767,2017-07-22,21,AUTOMOTIVE,17.0,0
2956768,2017-07-22,21,BABY CARE,0.0,0
2956769,2017-07-22,21,BEAUTY,2.0,1
2956770,2017-07-22,21,BEVERAGES,2997.0,18
2956771,2017-07-22,21,BOOKS,0.0,0
2956772,2017-07-22,21,BREAD/BAKERY,471.0,12
2956773,2017-07-22,21,CELEBRATION,16.0,0
2956774,2017-07-22,21,CLEANING,1232.0,14
2956775,2017-07-22,21,DAIRY,643.0,17
2956776,2017-07-22,21,DELI,307.709,14
2956777,2017-07-22,21,EGGS,202.0,2
2956778,2017-07-22,21,FROZEN FOODS,192.021,21
2956779,2017-07-22,21,GROCERY I,4157.055,59
2956780,2017-07-22,21,GROCERY II,16.0,0
2956781,2017-07-22,21,HARDWARE,1.0,0
2956782,2017-07-22,21,HOME AND KITCHEN I,53.0,8
2956783,2017-07-22,21,HOME AND KITCHEN II,27.0,0
2956784,2017-07-22,21,HOME APPLIANCES,2.0,0
2956785,2017-07-22,21,HOME CARE,307.0,9
